frame_index,track_id,class_name,confidence,x1,y1,x2,y2,vel_x,vel_y,acc_x,acc_y,agent_yaw,ego_x,ego_y,ego_yaw
0,4089,vehicle,1.0,252.101,755.4255,257.391,757.2365,0.18999999999999773,-0.5499999999999545,0.0,0.0,0.3345602876106651,290.79997046533504,768.0587278161787,-1.178840457449054
0,4090,vehicle,1.0,251.717,763.331,255.785,765.169,0.5319999999999823,0.0060000000000854925,0.0,0.0,0.3332587410160813,290.79997046533504,768.0587278161787,-1.178840457449054
0,4091,vehicle,1.0,302.96000000000004,764.989,307.23,766.671,-0.30600000000004,-0.07400000000006912,0.0,0.0,0.45867252744897885,290.79997046533504,768.0587278161787,-1.178840457449054
0,4092,vehicle,1.0,280.331,793.0375,284.351,795.0005,3.0579999999999927,-10.579999999999927,0.0,0.0,-1.2601277209054542,290.79997046533504,768.0587278161787,-1.178840457449054
0,4093,vehicle,1.0,298.81699999999995,773.9309999999999,303.041,775.725,-0.15399999999999636,-0.06600000000003092,0.0,0.0,0.4014379062390779,290.79997046533504,768.0587278161787,-1.178840457449054
0,4094,pedestrian,1.0,308.0615,748.081,308.7985,748.715,-0.32200000000000273,0.80600000000004,0.0,0.0,2.015593485904912,290.79997046533504,768.0587278161787,-1.178840457449054
0,4095,motorcycle,1.0,310.972,735.8315,313.26800000000003,736.8565000000001,-1.3179999999999836,-0.6240000000000236,0.0,0.0,-2.921555233647629,290.79997046533504,768.0587278161787,-1.178840457449054
0,4096,vehicle,1.0,295.7185,786.5635,299.7375,788.2825,0.0,0.0,0.0,0.0,0.29185395748308895,290.79997046533504,768.0587278161787,-1.178840457449054
0,4097,vehicle,1.0,253.9775,752.6120000000001,258.6105,754.52,0.2259999999999991,-0.52800000000002,0.0,0.0,0.3485597049222404,290.79997046533504,768.0587278161787,-1.178840457449054
0,4098,pedestrian,1.0,299.87149999999997,725.5129999999999,300.4465,726.143,0.4339999999999691,-0.4939999999999145,0.0,0.0,0.8171865976100727,290.79997046533504,768.0587278161787,-1.178840457449054
