frame_index,track_id,class_id,class_name,confidence,x1,y1,x2,y2,vel_x,vel_y,acc_x,acc_y,heading_x,heading_y
0,1,1,car,1e-05,1.6358171706087887e-05,0.0010193444322794676,1.6358171706087887e-05,0.0010193444322794676,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999986213137,5.251069153055142e-05
0,2,1,car,1e-05,-6.705067157745361,-0.20046988129615784,-6.705067157745361,-0.20046988129615784,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
0,3,1,car,1e-05,5.854915618896484,4.33231782913208,5.854915618896484,4.33231782913208,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.014068670220112557,0.9999010313617231
0,4,1,car,1e-05,-10.519135475158691,3.9398725032806396,-10.519135475158691,3.9398725032806396,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.998607430894374,-0.05275603247533365
0,5,1,car,1e-05,-24.608861923217773,4.8847856521606445,-24.608861923217773,4.8847856521606445,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
0,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
0,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
0,10,2,pedestrian,1e-05,12.847036361694336,2.6368987560272217,12.847036361694336,2.6368987560272217,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
0,11,2,pedestrian,1e-05,13.508671760559082,2.1072545051574707,13.508671760559082,2.1072545051574707,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
0,13,2,pedestrian,1e-05,11.01875114440918,-9.084994316101074,11.01875114440918,-9.084994316101074,0.0,0.0,0.0,0.0,0.9942838417837923,0.10676910586711218
0,14,2,pedestrian,1e-05,10.061388969421387,-10.901107788085938,10.061388969421387,-10.901107788085938,-0.11237714439630508,0.10166305303573608,0.0,0.0,0.09495792297299702,0.9954812870489602
0,15,2,pedestrian,1e-05,10.217203140258789,-6.250096321105957,10.217203140258789,-6.250096321105957,-0.1633327454328537,-0.7060073614120483,0.0,0.0,-0.3805039007605881,-0.9247793150292541
0,16,2,pedestrian,1e-05,8.574166297912598,13.749736785888672,8.574166297912598,13.749736785888672,1.1055346727371216,-1.1182347536087036,0.0,0.0,0.7217252217408827,-0.6921796763146644
0,17,2,pedestrian,1e-05,10.991316795349121,-6.21625280380249,10.991316795349121,-6.21625280380249,-0.281636506319046,-0.8439791798591614,0.0,0.0,-0.35515424471104345,-0.9348077141657145
0,18,2,pedestrian,1e-05,10.820351600646973,-11.120124816894531,10.820351600646973,-11.120124816894531,0.0,0.0,0.0,0.0,0.998574085949825,0.05338347000216005
0,19,2,pedestrian,1e-05,0.2546330988407135,22.84697151184082,0.2546330988407135,22.84697151184082,0.9943192601203918,-1.089060664176941,0.0,0.0,0.6739298619243037,-0.7387953310671967
0,20,2,pedestrian,1e-05,10.964853286743164,-11.800836563110352,10.964853286743164,-11.800836563110352,0.0,0.0,0.0,0.0,-0.22597302683644346,0.9741335591911285
0,21,2,pedestrian,1e-05,11.315579414367676,13.422442436218262,11.315579414367676,13.422442436218262,0.0,0.0,0.0,0.0,0.9795889256438159,0.20101128514587088
0,22,1,car,1e-05,-17.695777893066406,-0.2975611984729767,-17.695777893066406,-0.2975611984729767,0.0,0.0,0.0,0.0,0.9996047861086518,-0.028111769575687024
0,23,2,pedestrian,1e-05,8.808000564575195,-10.220370292663574,8.808000564575195,-10.220370292663574,-0.30320531129837036,-0.2521795928478241,0.0,0.0,-0.6520308783620119,-0.7581924120317105
0,24,2,pedestrian,1e-05,-19.8630428314209,-2.493533134460449,-19.8630428314209,-2.493533134460449,-0.004565037786960602,-0.00437726266682148,0.0,0.0,-0.16532477476016189,0.9862391793325298
0,25,1,car,1e-05,13.433268547058105,-48.32695388793945,13.433268547058105,-48.32695388793945,-0.9468071460723877,7.78253698348999,0.0,0.0,-0.18674869265410088,0.9824077187155974
1,1,1,car,1e-05,1.4677229955850635e-05,0.0009892293019220233,1.4677229955850635e-05,0.0009892293019220233,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999989533783,4.575197812969224e-05
1,2,1,car,1e-05,-6.705514430999756,-0.2004604935646057,-6.705514430999756,-0.2004604935646057,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
1,3,1,car,1e-05,5.857473850250244,4.334858417510986,5.857473850250244,4.334858417510986,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.02802809672161444,0.9996071357259131
1,4,1,car,1e-05,-10.520106315612793,3.940519094467163,-10.520106315612793,3.940519094467163,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.9986227345174428,-0.05246555160202842
1,5,1,car,1e-05,-24.192230224609375,4.991533279418945,-24.192230224609375,4.991533279418945,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
1,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
1,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
1,10,2,pedestrian,1e-05,12.846769332885742,2.636993885040283,12.846769332885742,2.636993885040283,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
1,11,2,pedestrian,1e-05,13.460993766784668,1.966905117034912,13.460993766784668,1.966905117034912,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
1,13,2,pedestrian,1e-05,11.01875114440918,-9.084994316101074,11.01875114440918,-9.084994316101074,0.0,0.0,0.0,0.0,0.9942838417837923,0.10676910586711218
1,14,2,pedestrian,1e-05,10.050150871276855,-10.890941619873047,10.050150871276855,-10.890941619873047,-0.11237714439630508,0.10166305303573608,0.0,0.0,0.21556876856852233,0.9764886614896514
1,15,2,pedestrian,1e-05,10.200870513916016,-6.32069730758667,10.200870513916016,-6.32069730758667,-0.1633327454328537,-0.7060073614120483,0.0,0.0,-0.3805039007605881,-0.9247793150292541
1,16,2,pedestrian,1e-05,8.684720039367676,13.637913703918457,8.684720039367676,13.637913703918457,1.1055346727371216,-1.1182347536087036,0.0,0.0,0.7445748385947571,-0.6675389949145977
1,17,2,pedestrian,1e-05,10.963152885437012,-6.300650596618652,10.963152885437012,-6.300650596618652,-0.281636506319046,-0.8439791798591614,0.0,0.0,-0.3600440109829845,-0.9329353193846208
1,18,2,pedestrian,1e-05,10.820351600646973,-11.120124816894531,10.820351600646973,-11.120124816894531,0.0,0.0,0.0,0.0,0.998574085949825,0.05338347000216005
1,19,2,pedestrian,1e-05,0.3540650010108948,22.73806381225586,0.3540650010108948,22.73806381225586,0.9943192601203918,-1.089060664176941,0.0,0.0,0.6530387336756754,-0.7573245092556229
1,20,2,pedestrian,1e-05,10.964853286743164,-11.800836563110352,10.964853286743164,-11.800836563110352,0.0,0.0,0.0,0.0,-0.07950479747970293,0.9968344833409966
1,21,2,pedestrian,1e-05,11.315579414367676,13.422442436218262,11.315579414367676,13.422442436218262,0.0,0.0,0.0,0.0,0.9796258387216641,0.2008313125707146
1,22,1,car,1e-05,-17.695777893066406,-0.2975611984729767,-17.695777893066406,-0.2975611984729767,0.0,0.0,0.0,0.0,0.9996047861086518,-0.028111769575687024
1,23,2,pedestrian,1e-05,8.777679443359375,-10.245588302612305,8.777679443359375,-10.245588302612305,-0.30320531129837036,-0.2521795928478241,0.0,0.0,-0.648241934183992,-0.7614344323481812
1,24,2,pedestrian,1e-05,-19.863500595092773,-2.4939708709716797,-19.863500595092773,-2.4939708709716797,-0.004565037786960602,-0.00437726266682148,0.0,0.0,-0.16819292717724443,0.9857540967439853
1,25,1,car,1e-05,13.338587760925293,-47.54869842529297,13.338587760925293,-47.54869842529297,-0.9468071460723877,7.78253698348999,0.0,0.0,-0.18036376223035655,0.9835999762475146
2,1,1,car,1e-05,1.299628729611868e-05,0.000959114171564579,1.299628729611868e-05,0.000959114171564579,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999992397628,3.899326472256319e-05
2,2,1,car,1e-05,-6.70596170425415,-0.2004511058330536,-6.70596170425415,-0.2004511058330536,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
2,3,1,car,1e-05,5.860032558441162,4.337399005889893,5.860032558441162,4.337399005889893,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.041982061191565404,0.9991183646285897
2,4,1,car,1e-05,-10.521077156066895,3.9411656856536865,-10.521077156066895,3.9411656856536865,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.9986379540319916,-0.052175058857635036
2,5,1,car,1e-05,-23.775598526000977,5.098280429840088,-23.775598526000977,5.098280429840088,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
2,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
2,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
2,10,2,pedestrian,1e-05,12.846503257751465,2.6370890140533447,12.846503257751465,2.6370890140533447,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
2,11,2,pedestrian,1e-05,13.413314819335938,1.826555609703064,13.413314819335938,1.826555609703064,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
2,13,2,pedestrian,1e-05,11.01875114440918,-9.084994316101074,11.01875114440918,-9.084994316101074,0.0,0.0,0.0,0.0,0.9942838417837923,0.10676910586711218
2,14,2,pedestrian,1e-05,10.038912773132324,-10.880775451660156,10.038912773132324,-10.880775451660156,-0.11237714439630508,0.10166305303573608,0.0,0.0,0.33296599006447164,0.9429388365426393
2,15,2,pedestrian,1e-05,10.184536933898926,-6.391297817230225,10.184536933898926,-6.391297817230225,-0.1633327454328537,-0.7060073614120483,0.0,0.0,-0.3805039007605881,-0.9247793150292541
2,16,2,pedestrian,1e-05,8.795272827148438,13.526089668273926,8.795272827148438,13.526089668273926,1.1055346727371216,-1.1182347536087036,0.0,0.0,0.766583617980126,-0.6421444982591538
2,17,2,pedestrian,1e-05,10.934989929199219,-6.3850483894348145,10.934989929199219,-6.3850483894348145,-0.281636506319046,-0.8439791798591614,0.0,0.0,-0.3649238637688865,-0.9310373642620295
2,18,2,pedestrian,1e-05,10.820351600646973,-11.120124816894531,10.820351600646973,-11.120124816894531,0.0,0.0,0.0,0.0,0.998574085949825,0.05338347000216005
2,19,2,pedestrian,1e-05,0.45349693298339844,22.62915802001953,0.45349693298339844,22.62915802001953,0.9943192601203918,-1.089060664176941,0.0,0.0,0.6316383427397896,-0.7752631836872766
2,20,2,pedestrian,1e-05,10.964853286743164,-11.800836563110352,10.964853286743164,-11.800836563110352,0.0,0.0,0.0,0.0,0.0687100141201254,0.9976366743256847
2,21,2,pedestrian,1e-05,11.315579414367676,13.422442436218262,11.315579414367676,13.422442436218262,0.0,0.0,0.0,0.0,0.9796627187345879,0.20065133321649198
2,22,1,car,1e-05,-17.695777893066406,-0.2975611984729767,-17.695777893066406,-0.2975611984729767,0.0,0.0,0.0,0.0,0.9996047861086518,-0.028111769575687024
2,23,2,pedestrian,1e-05,8.747359275817871,-10.270806312561035,8.747359275817871,-10.270806312561035,-0.30320531129837036,-0.2521795928478241,0.0,0.0,-0.6444368955030153,-0.76465749699747
2,24,2,pedestrian,1e-05,-19.863956451416016,-2.49440860748291,-19.863956451416016,-2.49440860748291,-0.004565037786960602,-0.00437726266682148,0.0,0.0,-0.17105965455216385,0.9852606734182048
2,25,1,car,1e-05,13.24390697479248,-46.77044677734375,13.24390697479248,-46.77044677734375,-0.9468071460723877,7.78253698348999,0.0,0.0,-0.1739712334968521,0.9847507349149751
3,1,1,car,1e-05,1.1315344636386726e-05,0.0009289989829994738,1.1315344636386726e-05,0.0009289989829994738,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999994804669,3.223455131009047e-05
3,2,1,car,1e-05,-6.706408500671387,-0.20044171810150146,-6.706408500671387,-0.20044171810150146,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
3,3,1,car,1e-05,5.862590789794922,4.339939594268799,5.862590789794922,4.339939594268799,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.055927837559257364,0.9984348135887215
3,4,1,car,1e-05,-10.52204704284668,3.94181227684021,-10.52204704284668,3.94181227684021,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.9986530889137738,-0.051884564207270036
3,5,1,car,1e-05,-23.358966827392578,5.205028057098389,-23.358966827392578,5.205028057098389,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
3,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
3,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
3,10,2,pedestrian,1e-05,12.846237182617188,2.637183904647827,12.846237182617188,2.637183904647827,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
3,11,2,pedestrian,1e-05,13.365636825561523,1.6862061023712158,13.365636825561523,1.6862061023712158,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
3,13,2,pedestrian,1e-05,11.01875114440918,-9.084994316101074,11.01875114440918,-9.084994316101074,0.0,0.0,0.0,0.0,0.9942838417837923,0.10676910586711218
3,14,2,pedestrian,1e-05,10.02767562866211,-10.870609283447266,10.02767562866211,-10.870609283447266,-0.11237714439630508,0.10166305303573608,0.0,0.0,0.4453994317022804,0.8953319754366453
3,15,2,pedestrian,1e-05,10.168203353881836,-6.4618988037109375,10.168203353881836,-6.4618988037109375,-0.1633327454328537,-0.7060073614120483,0.0,0.0,-0.3805039007605881,-0.9247793150292541
3,16,2,pedestrian,1e-05,8.905826568603516,13.414266586303711,8.905826568603516,13.414266586303711,1.1055346727371216,-1.1182347536087036,0.0,0.0,0.7877267111730715,-0.6160248602974204
3,17,2,pedestrian,1e-05,10.90682601928711,-6.469446659088135,10.90682601928711,-6.469446659088135,-0.281636506319046,-0.8439791798591614,0.0,0.0,-0.3697937454409062,-0.9291138712950023
3,18,2,pedestrian,1e-05,10.820351600646973,-11.120124816894531,10.820351600646973,-11.120124816894531,0.0,0.0,0.0,0.0,0.998574085949825,0.05338347000216005
3,19,2,pedestrian,1e-05,0.5529288649559021,22.520252227783203,0.5529288649559021,22.520252227783203,0.9943192601203918,-1.089060664176941,0.0,0.0,0.6097454878352756,-0.792597274827842
3,20,2,pedestrian,1e-05,10.964853286743164,-11.800836563110352,10.964853286743164,-11.800836563110352,0.0,0.0,0.0,0.0,0.21541538911464167,0.9765225087690439
3,21,2,pedestrian,1e-05,11.315579414367676,13.422442436218262,11.315579414367676,13.422442436218262,0.0,0.0,0.0,0.0,0.9796995662100323,0.20047134450557894
3,22,1,car,1e-05,-17.695777893066406,-0.2975611984729767,-17.695777893066406,-0.2975611984729767,0.0,0.0,0.0,0.0,0.9996047861086518,-0.028111769575687024
3,23,2,pedestrian,1e-05,8.717039108276367,-10.296024322509766,8.717039108276367,-10.296024322509766,-0.30320531129837036,-0.2521795928478241,0.0,0.0,-0.640615826525487,-0.7678615518471198
3,24,2,pedestrian,1e-05,-19.864412307739258,-2.4948463439941406,-19.864412307739258,-2.4948463439941406,-0.004565037786960602,-0.00437726266682148,0.0,0.0,-0.17392493769162998,0.9847589126527176
3,25,1,car,1e-05,13.149226188659668,-45.992191314697266,13.149226188659668,-45.992191314697266,-0.9468071460723877,7.78253698348999,0.0,0.0,-0.16757135426270026,0.9858599501098342
4,1,1,car,1e-05,9.634402886149473e-06,0.0008988837944343686,9.634402886149473e-06,0.0008988837944343686,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999996754909,2.5475836074210914e-05
4,2,1,car,1e-05,-6.706855773925781,-0.20043233036994934,-6.706855773925781,-0.20043233036994934,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
4,3,1,car,1e-05,5.865149021148682,4.342480659484863,5.865149021148682,4.342480659484863,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.06986271510564115,0.9975566154550166
4,4,1,car,1e-05,-10.523017883300781,3.9424591064453125,-10.523017883300781,3.9424591064453125,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.9986681391665267,-0.05159406762087069
4,5,1,car,1e-05,-22.94233512878418,5.311775207519531,-22.94233512878418,5.311775207519531,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
4,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
4,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
4,10,2,pedestrian,1e-05,12.845970153808594,2.6372790336608887,12.845970153808594,2.6372790336608887,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
4,11,2,pedestrian,1e-05,13.31795883178711,1.5458565950393677,13.31795883178711,1.5458565950393677,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
4,13,2,pedestrian,1e-05,11.01875114440918,-9.084994316101074,11.01875114440918,-9.084994316101074,0.0,0.0,0.0,0.0,0.9942838417837923,0.10676910586711218
4,14,2,pedestrian,1e-05,10.016437530517578,-10.860442161560059,10.016437530517578,-10.860442161560059,-0.11237714439630508,0.10166305303573608,0.0,0.0,0.5511930049929534,0.834377774899858
4,15,2,pedestrian,1e-05,10.151870727539062,-6.532499313354492,10.151870727539062,-6.532499313354492,-0.1633327454328537,-0.7060073614120483,0.0,0.0,-0.3805039007605881,-0.9247793150292541
4,16,2,pedestrian,1e-05,9.016380310058594,13.30244255065918,9.016380310058594,13.30244255065918,1.1055346727371216,-1.1182347536087036,0.0,0.0,0.8079802519911395,-0.5892095657678468
4,17,2,pedestrian,1e-05,10.878662109375,-6.553844451904297,10.878662109375,-6.553844451904297,-0.281636506319046,-0.8439791798591614,0.0,0.0,-0.37465348636932067,-0.9271649072043836
4,18,2,pedestrian,1e-05,10.820351600646973,-11.120124816894531,10.820351600646973,-11.120124816894531,0.0,0.0,0.0,0.0,0.998574085949825,0.05338347000216005
4,19,2,pedestrian,1e-05,0.6523607969284058,22.411346435546875,0.6523607969284058,22.411346435546875,0.9943192601203918,-1.089060664176941,0.0,0.0,0.5873771299212325,-0.8093133554103106
4,20,2,pedestrian,1e-05,10.964853286743164,-11.800836563110352,10.964853286743164,-11.800836563110352,0.0,0.0,0.0,0.0,0.3573884330107856,0.9339558383296799
4,21,2,pedestrian,1e-05,11.315579414367676,13.422442436218262,11.315579414367676,13.422442436218262,0.0,0.0,0.0,0.0,0.9797363806166632,0.20029134902975965
4,22,1,car,1e-05,-17.695777893066406,-0.2975611984729767,-17.695777893066406,-0.2975611984729767,0.0,0.0,0.0,0.0,0.9996047861086518,-0.028111769575687024
4,23,2,pedestrian,1e-05,8.686717987060547,-10.321242332458496,8.686717987060547,-10.321242332458496,-0.30320531129837036,-0.2521795928478241,0.0,0.0,-0.6367788266690005,-0.7710465134517184
4,24,2,pedestrian,1e-05,-19.864870071411133,-2.495284080505371,-19.864870071411133,-2.495284080505371,-0.004565037786960602,-0.00437726266682148,0.0,0.0,-0.176788747763516,0.9842488194883486
4,25,1,car,1e-05,13.054545402526855,-45.21393585205078,13.054545402526855,-45.21393585205078,-0.9468071460723877,7.78253698348999,0.0,0.0,-0.16116440368201007,0.9869275733233022
5,1,1,car,1e-05,7.953460226417519e-06,0.0008687686640769243,7.953460226417519e-06,0.0008687686640769243,-1.6809422959340736e-05,-0.00030115165282040834,0.0,0.0,0.9999999998248348,1.871712265382953e-05
5,2,1,car,1e-05,-6.707303047180176,-0.20042294263839722,-6.707303047180176,-0.20042294263839722,-0.004471150226891041,9.388748730998486e-05,0.0,0.0,0.9999934801637665,-0.0036110427799564593
5,3,1,car,1e-05,5.867707252502441,4.3450212478637695,5.867707252502441,4.3450212478637695,0.025582989677786827,0.02540690265595913,0.0,0.0,-0.08378397094526481,0.9964839417735958
5,4,1,car,1e-05,-10.523988723754883,3.943105697631836,-10.523988723754883,3.943105697631836,-0.00970508810132742,0.006466162856668234,0.0,0.0,-0.9986831049508144,-0.05130356601446527
5,5,1,car,1e-05,-22.525705337524414,5.418522357940674,-22.525705337524414,5.418522357940674,4.16631555557251,1.0674736499786377,0.0,0.0,0.9772233207767225,0.21221352767935148
5,7,2,pedestrian,1e-05,11.987159729003906,1.7567521333694458,11.987159729003906,1.7567521333694458,0.0,0.0,0.0,0.0,0.3519249937468751,-0.9360282040495691
5,8,2,pedestrian,1e-05,12.452524185180664,2.1477718353271484,12.452524185180664,2.1477718353271484,0.0,0.0,0.0,0.0,0.028010651528016278,-0.9996076247213084
5,10,2,pedestrian,1e-05,12.845704078674316,2.63737416267395,12.845704078674316,2.63737416267395,-0.0026639127172529697,0.000950562534853816,0.0,0.0,-0.45840501958189406,-0.8887434039260844
5,11,2,pedestrian,1e-05,13.270279884338379,1.405507206916809,13.270279884338379,1.405507206916809,-0.47678348422050476,-1.4034947156906128,0.0,0.0,-0.2998550465321827,-0.9539847750720042
