frame_index,track_id,class_name,confidence,x1,y1,x2,y2,vel_x,vel_y,acc_x,acc_y,agent_yaw
1,0,car,1.0,643.0,497.0,780.0,552.0,0.0,0.37499999999994316,-2.937499999999697,2.9937500000000243,1.5707963267948966
1,1,car,1.0,196.0,655.0,382.0,719.0,16.612499999999955,1.762499999999818,58.60437499999851,8.151875000000075,0.1056994035900072
1,2,car,1.0,694.0,470.0,817.0,520.0,0.0,0.0,0.0,0.0,0.0
1,3,car,1.0,433.99999999999994,396.0,508.99999999999994,440.0,0.0,1.387499999999875,0.0,-1.3418750000001956,1.5707963267948966
1,4,car,1.0,775.9999999999999,467.0,886.0,513.0,-1.7625000000006708,-1.3875000000003013,-1.0268749999987392,1.9668750000004567,-2.474684449350562
1,5,car,1.0,88.0,377.99999999999994,201.99999999999997,413.99999999999994,1.387499999999875,0.0,-1.9668749999997455,0.0,0.0
1,6,car,1.0,102.0,352.0,206.99999999999997,381.0,-0.3750000000000142,0.0,-0.056250000000268585,2.937499999999697,3.141592653589793
1,7,person,1.0,523.0,659.0,546.0,719.0,12.074999999999818,-1.7625000000003865,68.4487500000003,-18.0268749999982,-0.14493920080402148
1,8,car,1.0,787.0,453.99999999999994,903.0,500.0,-0.6375000000005571,-1.3875000000003013,6.704375000002234,1.9668750000021142,-2.0014888381816536
1,9,car,1.0,845.0,446.0,938.0,490.0,-2.3999999999998067,0.0,3.9899999999981617,-0.6249999999999053,3.141592653589793
2,0,car,1.0,643.0,497.0,780.0,552.0,-0.2499999999999621,0.6749999999999545,-2.7458333333331417,2.005416666666488,1.9255019788058094
2,1,car,1.0,197.5,655.3,383.2,719.0,21.42749999999978,2.3974999999997713,70.5187083333325,10.400875000000712,0.11142548653529583
2,2,car,1.0,694.0,470.0,817.0,520.0,0.0,0.0,0.0,0.0,0.0
2,3,car,1.0,433.99999999999994,396.2999999999999,508.99999999999994,440.0,0.0,1.2224999999998925,0.0,-1.1378750000004185,1.5707963267948966
2,4,car,1.0,775.9999999999999,467.0,885.6999999999999,512.6999999999999,-1.8975000000006048,-1.2225000000002713,-0.15920833333164333,2.2628750000005797,-2.5692569708535715
2,5,car,1.0,88.3,377.99999999999994,201.99999999999997,413.99999999999994,1.2224999999998925,0.0,-2.679541666666315,0.0,0.0
2,6,car,1.0,102.0,352.0,206.99999999999997,381.0,-0.4250000000000398,0.2499999999999621,0.7404166666664559,3.162499999999745,2.609868586331095
2,7,person,1.0,523.0,658.6999999999999,547.8,719.0,17.834999999999848,-3.397500000000188,77.66441666666707,-18.00920833333224,-0.18824082897627767
2,8,car,1.0,786.6999999999999,453.69999999999993,903.0,500.0,0.1274999999996377,-1.2225000000000819,4.857041666668888,2.262875000001685,-1.4668775481039054
2,9,car,1.0,844.4,446.0,938.0,490.0,-2.019999999999982,0.0,3.785333333331506,-1.5416666666666856,3.141592653589793
3,0,car,1.0,643.0,497.2999999999999,780.0,552.0,-0.6749999999999545,0.9724999999999303,-1.6304166666669868,-0.2378750000005425,2.177543073432457
3,1,car,1.0,200.05,655.81,385.8399999999999,719.0,30.424249999999706,3.7532499999999422,83.69142916666699,13.30227916666773,0.1227436083981959
3,2,car,1.0,694.0,470.0,817.0,520.0,0.0,0.0,0.0,0.0,0.0
3,3,car,1.0,433.99999999999994,396.51,508.99999999999994,440.0,0.0,1.1807499999997617,0.4166666666666035,-0.8831791666670105,1.5707963267948966
3,4,car,1.0,775.6999999999999,467.0,885.4899999999999,512.4899999999999,-1.9032500000002983,-0.9307500000001786,1.6168875000016356,2.504012500000622,-2.6867579464044433
3,5,car,1.0,88.50999999999999,377.99999999999994,201.99999999999997,413.99999999999994,0.9307499999999417,0.0,-4.045679166666202,0.0,0.0
3,6,car,1.0,101.7,352.0,206.99999999999997,381.0,-0.2975000000000705,0.6749999999999545,1.8682916666666216,2.7554166666664375,1.9859236256704582
3,7,person,1.0,524.5,658.1899999999999,550.56,719.0,27.934499999999883,-5.703250000000064,82.63675833333365,-11.211445833333123,-0.20139723753496414
3,8,car,1.0,786.79,453.4899999999999,903.3,500.0,0.5142499999999472,-0.9307499999998944,1.036595833335083,2.504012500000622,-1.066027010737089
3,9,car,1.0,844.28,446.0,938.0,490.0,-1.564000000000192,-0.2499999999999621,3.139733333331978,-2.7458333333334566,-2.98308701733748
4,0,car,1.0,643.0,497.51,779.7,552.0,-0.7224999999999682,0.6807499999998375,-0.3079583333342522,-2.1040125000006857,2.385938076484448
4,1,car,1.0,203.935,656.7669999999999,389.1879999999999,719.0,40.29697499999988,5.377275000000168,84.04441708333428,13.913678750000395,0.1326574718736625
4,2,car,1.0,694.0,470.0,817.0,520.0,0.0,0.0,0.0,0.0,0.0
4,3,car,1.0,433.99999999999994,396.6569999999999,508.99999999999994,440.0,0.0,1.0765249999997195,1.1249999999997664,-1.161975416666255,1.5707963267948966
4,4,car,1.0,775.4899999999999,467.0,885.3429999999998,512.3429999999998,-1.5822750000000951,-0.651525000000106,3.1964045833338637,2.2965587500004223,-2.75098560989207
4,5,car,1.0,88.65699999999998,377.99999999999994,201.99999999999997,413.99999999999994,0.40152500000000185,0.0,-5.042392083332932,0.0,0.0
4,6,car,1.0,101.78999999999998,352.0,206.99999999999997,381.2999999999999,0.04174999999994119,0.9724999999999303,1.5786375000000736,1.0954583333331571,1.5278920806121112
4,7,person,1.0,529.15,657.5329999999999,553.3919999999999,717.5,37.05414999999997,-6.9922750000002525,69.3748974999999,5.466571249999991,-0.18651103146176473
4,8,car,1.0,786.853,453.343,903.51,500.0,0.35997500000007676,-0.6515249999999165,-2.6056329166657908,2.296558749999475,-1.0660270107369492
