frame_index,track_id,class_name,confidence,x1,y1,x2,y2,vel_x,vel_y,acc_x,acc_y,agent_yaw,ego_x,ego_y,ego_yaw
0,3633,vehicle,1.0,518.7465000000001,1714.108,523.3455,1715.8799999999999,0.23379991441015371,-0.17784756160523668,-0.20833893256822272,0.1344452347073754,2.2203206079294686,561.3422979410225,1659.1156018758695,2.1636850111915282
0,3634,motorcycle,1.0,524.2570000000001,1718.9645,526.415,1719.6174999999998,0.036968142782159694,0.00249770315140313,-0.01596782695592486,0.019644770205722865,-0.9815208114429009,561.3422979410225,1659.1156018758695,2.1636850111915282
0,3635,vehicle,1.0,564.8149999999999,1649.8474999999999,569.141,1651.5785,0.3746792439796503,-0.09891528661306062,-0.29085821276437673,0.11716079723634595,2.098042840533301,561.3422979410225,1659.1156018758695,2.1636850111915282
0,3636,vehicle,1.0,551.6505,1667.3215,556.0695000000001,1669.0805,0.16535840322101086,-0.264773319718455,-0.1500982790750306,0.2522764052310832,2.1888697748000547,561.3422979410225,1659.1156018758695,2.1636850111915282
0,3637,bicycle,1.0,541.085,1697.4275,542.815,1697.8425,-0.03596921027816782,-0.001498717094888162,0.03860859545611402,0.06492374657979985,-1.5527321690300449,561.3422979410225,1659.1156018758695,2.1636850111915282
1,3633,vehicle,1.0,518.9105000000001,1714.0230000000001,523.5095,1715.795,0.1295414858027988,-0.11056753510443877,-0.24894035893156347,0.1524253293963895,2.2203206079294686,561.3205027885176,1659.148226252492,2.1619801377186634
1,3634,motorcycle,1.0,524.2460000000001,1718.9395000000002,526.404,1719.5925,0.028977410919531283,0.012328476721919375,-0.03196010937010442,0.002488275112182367,-0.9466142264030165,561.3205027885176,1659.148226252492,2.1619801377186634
1,3635,vehicle,1.0,565.06,1649.7884999999999,569.386,1651.5195,0.22912593890822505,-0.04028485943523858,-0.36241940493744246,0.163103676431381,2.185309303133018,561.3205027885176,1659.148226252492,2.1619801377186634
1,3636,vehicle,1.0,551.7524999999999,1667.1505,556.1715,1668.9095,0.09024517056630059,-0.13852739314161525,-0.16823626741310369,0.27723237804355527,2.1853791162960663,561.3205027885176,1659.148226252492,2.1619801377186634
1,3637,bicycle,1.0,541.061,1697.4265,542.791,1697.8415,-0.016648426383523478,0.03099087913310219,0.04260162943951088,0.06509012320463294,-1.5527321690300449,561.3205027885176,1659.148226252492,2.1619801377186634
1,3638,bicycle,1.0,542.48,1697.1899999999998,544.262,1697.8,0.004498597105745364,0.010996570702996252,0.0029965414050842354,0.0073248789902479695,-1.9726932936473678,561.3205027885176,1659.148226252492,2.1619801377186634
1,3639,pedestrian,1.0,561.1129999999999,1673.5235,562.401,1674.1805000000002,0.8914535002729493,-1.3006974404851475,-0.12366970176230979,0.2064842528347181,-0.9947329538774593,561.3205027885176,1659.148226252492,2.1619801377186634
2,3633,vehicle,1.0,518.8865000000001,1713.922,523.4855,1715.694,-0.015354527209423352,-0.02529115011200041,-0.1622384578566248,0.16974290326293223,2.2203206079294686,561.1649558189698,1659.3822104529947,2.15538861794412
2,3634,motorcycle,1.0,524.3530000000001,1719.0195,526.511,1719.6725,0.004980548490958007,0.004988118120002591,-0.014519834550977214,0.002834617193516242,-0.9291609338830717,561.1649558189698,1659.3822104529947,2.15538861794412
2,3635,vehicle,1.0,565.075,1649.7675,569.4010000000001,1651.4985000000001,0.01194816711914041,0.06432865503535946,-0.3277206753346386,0.17264843174564337,2.1678560106130744,561.1649558189698,1659.3822104529947,2.15538861794412
2,3636,vehicle,1.0,551.7774999999999,1667.1335,556.1965,1668.8925,-0.0030225433132435634,0.012697471465302557,-0.1136965802266434,0.2145108795837033,2.181888457792078,561.1649558189698,1659.3822104529947,2.15538861794412
2,3637,bicycle,1.0,541.061,1697.4265,542.791,1697.8415,0.006669055532332941,0.06364738204148437,0.06200498019221996,0.03334919451395568,-1.5527321690300449,561.1649558189698,1659.3822104529947,2.15538861794412
