frame_index,track_id,class_name,confidence,x1,y1,x2,y2,vel_x,vel_y,acc_x,acc_y,agent_yaw
0,0,ego,1.0,501.90257860816655,1574.7532528225383,506.40257860816655,1576.7532528225383,-6.9794681587685545,4.29548292023523,0.15015595888533562,-0.10419681904808759,2.5960872221835385
0,4954,pedestrian,1.0,500.26149999999996,1582.6329999999998,501.0485,1583.165,1.004237753108349,-0.6446526279522441,-0.0006526154666357935,-0.0003427158330166136,-0.6179512752367273
0,4955,pedestrian,1.0,471.82599999999996,1568.947,472.7,1569.423,0.9005451096558438,-0.5161213712692414,-0.05134943105107718,0.04268215080634954,-0.588158504020388
0,4956,vehicle,1.0,526.631,1543.66,531.247,1545.55,5.047194922494704,-3.188754937160815,0.00013243354811060153,-8.366986749359561e-05,-0.5514018700561998
0,4957,pedestrian,1.0,500.744,1583.0115,501.52,1583.5825,0.996735983623808,-0.6401515557662525,0.0010147428253765808,-9.16178215550554e-06,-0.6354045677566704
0,4958,pedestrian,1.0,523.3839999999999,1568.874,524.024,1569.566,-1.2723012433239114,1.0532493172389827,-0.004020119619337515,-0.005320803859500398,2.485471028413932
0,4959,pedestrian,1.0,471.912,1569.824,472.882,1570.5819999999999,-0.9877365155751425,0.4796152473623554,-0.30382539570036166,0.24645780183941068,2.573732328716252
0,4960,vehicle,1.0,538.732,1532.5555,552.548,1536.1025,5.57582008096444,-3.640861973420511,0.001080278197795839,-5.2107635729529574e-05,-0.5783672068356633
0,4961,vehicle,1.0,516.4675,1565.052,521.6765,1567.14,-7.885866977595705,4.965675629374591,-0.00011286170299269917,0.00040455786197878115,2.5750064183931576
0,4962,pedestrian,1.0,482.53700000000003,1561.576,483.193,1562.172,0.9942353063340834,-0.7271729319130829,0.0033492219428863166,0.039342401651948904,-0.5979672546386511
0,4963,pedestrian,1.0,468.1445,1572.1535000000001,468.8315,1572.8025,-1.1867809767419444,0.6621567654956524,-0.0010174627294128639,9.476718414421338e-06,2.5911856212361943
0,4964,pedestrian,1.0,495.9275,1554.999,496.6345,1555.6090000000002,-1.3263140046032542,0.8762074419549393,-1.8982067246366725e-05,0.0006795282015705508,2.5633825264857197
0,4965,pedestrian,1.0,482.818,1562.5095000000001,483.414,1563.0025,1.0342450409541284,-0.5771367550687337,0.028028176046767727,-0.018683845530181303,-0.5805139621187081
0,4966,pedestrian,1.0,474.291,1599.2105,475.76500000000004,1600.0415,-2.4085703860014167,1.437840506853521,-0.0013683422522611987,0.0163617189119316,2.6231775063538505
0,4967,pedestrian,1.0,488.9695,1557.5735,489.80850000000004,1558.1425,0.7786843599409343,-0.7216708488861381,0.04836777096587725,-0.006346718968646025,-0.5526061471326695
0,4968,pedestrian,1.0,500.149,1551.9725,500.70899999999995,1552.4675,-1.3563211087797709,0.8617040017101089,-1.9411525781251905e-05,-0.0009881450268335518,2.5633825264857197
0,4969,pedestrian,1.0,471.14099999999996,1568.462,471.765,1568.9319999999998,1.0122380382257585,-0.5878048912134615,-0.04623488970433293,0.02556230145764489,-0.5612978867450059
0,4970,vehicle,1.0,398.00399999999996,1599.903,408.3,1603.3390000000002,0.04951171533173224,-0.023505558378916214,-0.00033278102555489325,0.00033315322312249405,1.1279888430915277
1,0,ego,1.0,497.90758047725353,1577.2138441073214,502.40758047725353,1579.2138441073214,-6.904406969511986,4.2433961618237745,-0.6213772312033653,0.361996022763809,2.59774636140546
1,4954,pedestrian,1.0,500.76349999999996,1582.311,501.5505,1582.843,1.003911518349392,-0.6448239475468459,-0.0006559786620201326,-0.0005073158583051646,-0.6144606167327388
1,4955,pedestrian,1.0,472.276,1568.6889999999999,473.15000000000003,1569.165,0.8748761359370896,-0.49478506851219056,0.008013788157126818,0.01155575903061288,-0.588158504020388
1,4956,vehicle,1.0,529.154,1542.066,533.77,1543.956,5.047261124460263,-3.1887967627387384,0.00013243586414075396,-8.367133073302104e-05,-0.5514018700561998
1,4957,pedestrian,1.0,501.242,1582.6915000000001,502.018,1583.2625,0.9972432415696648,-0.6401561356328752,0.0008446818942663827,-7.024148245958461e-06,-0.6354045677566704
1,4958,pedestrian,1.0,522.7489999999999,1569.402,523.389,1570.094,-1.2743108536105838,1.050589510272547,-0.0323630092750816,-0.00899284630219236,2.5087420851071895
1,4959,pedestrian,1.0,471.52,1569.999,472.49,1570.7569999999998,-1.1396152401819477,0.6028165897862858,-0.31966768085753366,0.28297759376530135,2.573732328716252
1,4960,vehicle,1.0,541.519,1530.7355,555.335,1534.2825,5.576360099268451,-3.640888021411788,0.0008949265043702796,-3.994984308533341e-05,-0.5783672068356633
1,4961,vehicle,1.0,512.5255,1567.5339999999999,517.7345,1569.622,-7.885923395827196,4.965877863068602,0.036597925669834906,-0.02278992393856395,2.5750064183931576
